Statistica,Property,Valore,Modificatore,Tiro Salvezza,Bonus Competenza,Tags,Statistica di riferimento,Untitled Database,Bonus Competenza di Riferimento,Valore di riferimento,Link PG,Livello,Modificatore  Abilità
Natura,No,,-5,-5,0,ABI,Intelligenza (Sabaku%20no%20Darude%209c414f3e551144f4acee665cab478336/Abilita%CC%80%207e175feb71844b54a1761ee14807b872/Intelligenza%2002560e777c434b27ab6ab667b0b75240.md),,1,0,,,0
Persuasione,No,,-5,-5,0,ABI,Carisma (Sabaku%20no%20Darude%209c414f3e551144f4acee665cab478336/Abilita%CC%80%207e175feb71844b54a1761ee14807b872/Carisma%2008e94f672d6d4d4487c8cbc9216510bd.md),,1,0,,,0
Medicina,No,,-5,-5,0,ABI,Saggezza (Sabaku%20no%20Darude%209c414f3e551144f4acee665cab478336/Abilita%CC%80%207e175feb71844b54a1761ee14807b872/Saggezza%20cc525e7f3fb8454981f4295705289102.md),,1,0,,,0
Storia,No,,-5,-5,0,ABI,Intelligenza (Sabaku%20no%20Darude%209c414f3e551144f4acee665cab478336/Abilita%CC%80%207e175feb71844b54a1761ee14807b872/Intelligenza%2002560e777c434b27ab6ab667b0b75240.md),,1,0,,,0
Arcano,No,,-5,-5,0,ABI,Intelligenza (Sabaku%20no%20Darude%209c414f3e551144f4acee665cab478336/Abilita%CC%80%207e175feb71844b54a1761ee14807b872/Intelligenza%2002560e777c434b27ab6ab667b0b75240.md),,1,0,,,0
Atletica,No,,-5,-5,0,ABI,Forza (Sabaku%20no%20Darude%209c414f3e551144f4acee665cab478336/Abilita%CC%80%207e175feb71844b54a1761ee14807b872/Forza%200ffe867e43d44916b313cfa5c7a17080.md),,1,0,,,0
Intuizione,No,,-5,-5,0,ABI,Saggezza (Sabaku%20no%20Darude%209c414f3e551144f4acee665cab478336/Abilita%CC%80%207e175feb71844b54a1761ee14807b872/Saggezza%20cc525e7f3fb8454981f4295705289102.md),,1,0,,,0
Intimidire,No,,-5,-5,0,ABI,Carisma (Sabaku%20no%20Darude%209c414f3e551144f4acee665cab478336/Abilita%CC%80%207e175feb71844b54a1761ee14807b872/Carisma%2008e94f672d6d4d4487c8cbc9216510bd.md),,1,0,,,0
Percezione,No,,-5,-5,0,ABI,Saggezza (Sabaku%20no%20Darude%209c414f3e551144f4acee665cab478336/Abilita%CC%80%207e175feb71844b54a1761ee14807b872/Saggezza%20cc525e7f3fb8454981f4295705289102.md),,1,0,,,0
Intrattenere,No,,-5,-5,0,ABI,Carisma (Sabaku%20no%20Darude%209c414f3e551144f4acee665cab478336/Abilita%CC%80%207e175feb71844b54a1761ee14807b872/Carisma%2008e94f672d6d4d4487c8cbc9216510bd.md),,1,0,,,0
Acrobazia,Yes,,-5,-5,0,ABI,Destrezza (Sabaku%20no%20Darude%209c414f3e551144f4acee665cab478336/Abilita%CC%80%207e175feb71844b54a1761ee14807b872/Destrezza%20dd5c170f077848d8a51fa1ae6a28e39f.md),,1,0,,,1
Religione,No,,-5,-5,0,ABI,Intelligenza (Sabaku%20no%20Darude%209c414f3e551144f4acee665cab478336/Abilita%CC%80%207e175feb71844b54a1761ee14807b872/Intelligenza%2002560e777c434b27ab6ab667b0b75240.md),,1,0,,,0
Addestrare animali,No,,-5,-5,0,ABI,Saggezza (Sabaku%20no%20Darude%209c414f3e551144f4acee665cab478336/Abilita%CC%80%207e175feb71844b54a1761ee14807b872/Saggezza%20cc525e7f3fb8454981f4295705289102.md),,1,0,,,0
Rapidità di mano,No,,-5,-5,0,ABI,Destrezza (Sabaku%20no%20Darude%209c414f3e551144f4acee665cab478336/Abilita%CC%80%207e175feb71844b54a1761ee14807b872/Destrezza%20dd5c170f077848d8a51fa1ae6a28e39f.md),,1,0,,,0
