Statistica,Property,Valore,Modificatore,Tiro Salvezza,Bonus Competenza,Tags,Statistica di riferimento,Untitled Database,Bonus Competenza di Riferimento,Valore di riferimento,Link PG,Livello,Modificatore  Abilità
Furtività,No,,-5,-5,0,ABI,Destrezza (San%20Nikolos%20Dibar%2025d750713dba4816a1b6771821ab3187/Abilita%CC%80%20f490e2858acb4949aa11fe388d4f8d75/Destrezza%208b1681bfba4c4611940306c53ff15cb0.md),,1,0,,,0
Natura,No,,-5,-5,0,ABI,Intelligenza (San%20Nikolos%20Dibar%2025d750713dba4816a1b6771821ab3187/Abilita%CC%80%20f490e2858acb4949aa11fe388d4f8d75/Intelligenza%207691b0d2fe9a47fc8edfcc7a284b09b1.md),,1,0,,,0
Intimidire,No,,-5,-5,0,ABI,Carisma (San%20Nikolos%20Dibar%2025d750713dba4816a1b6771821ab3187/Abilita%CC%80%20f490e2858acb4949aa11fe388d4f8d75/Carisma%20f02f31df9a30481291ce40dd05d69e43.md),,1,0,,,0
Storia,No,,-5,-5,0,ABI,Intelligenza (San%20Nikolos%20Dibar%2025d750713dba4816a1b6771821ab3187/Abilita%CC%80%20f490e2858acb4949aa11fe388d4f8d75/Intelligenza%207691b0d2fe9a47fc8edfcc7a284b09b1.md),,1,0,,,0
Arcano,No,,-5,-5,0,ABI,Intelligenza (San%20Nikolos%20Dibar%2025d750713dba4816a1b6771821ab3187/Abilita%CC%80%20f490e2858acb4949aa11fe388d4f8d75/Intelligenza%207691b0d2fe9a47fc8edfcc7a284b09b1.md),,1,0,,,0
Intuizione,No,,-5,-5,0,ABI,Saggezza (San%20Nikolos%20Dibar%2025d750713dba4816a1b6771821ab3187/Abilita%CC%80%20f490e2858acb4949aa11fe388d4f8d75/Saggezza%2021f07aacc3894ca098d3b0f89d8c7675.md),,1,0,,,0
Atletica,No,,-5,-5,0,ABI,Forza (San%20Nikolos%20Dibar%2025d750713dba4816a1b6771821ab3187/Abilita%CC%80%20f490e2858acb4949aa11fe388d4f8d75/Forza%20689388129f884461aea605188a6610ef.md),,1,0,,,0
Medicina,No,,-5,-5,0,ABI,Saggezza (San%20Nikolos%20Dibar%2025d750713dba4816a1b6771821ab3187/Abilita%CC%80%20f490e2858acb4949aa11fe388d4f8d75/Saggezza%2021f07aacc3894ca098d3b0f89d8c7675.md),,1,0,,,0
Percezione,No,,-5,-5,0,ABI,Saggezza (San%20Nikolos%20Dibar%2025d750713dba4816a1b6771821ab3187/Abilita%CC%80%20f490e2858acb4949aa11fe388d4f8d75/Saggezza%2021f07aacc3894ca098d3b0f89d8c7675.md),,1,0,,,0
Acrobazia,Yes,,-5,-5,0,ABI,Destrezza (San%20Nikolos%20Dibar%2025d750713dba4816a1b6771821ab3187/Abilita%CC%80%20f490e2858acb4949aa11fe388d4f8d75/Destrezza%208b1681bfba4c4611940306c53ff15cb0.md),,1,0,,,1
Intrattenere,No,,-5,-5,0,ABI,Carisma (San%20Nikolos%20Dibar%2025d750713dba4816a1b6771821ab3187/Abilita%CC%80%20f490e2858acb4949aa11fe388d4f8d75/Carisma%20f02f31df9a30481291ce40dd05d69e43.md),,1,0,,,0
Rapidità di mano,No,,-5,-5,0,ABI,Destrezza (San%20Nikolos%20Dibar%2025d750713dba4816a1b6771821ab3187/Abilita%CC%80%20f490e2858acb4949aa11fe388d4f8d75/Destrezza%208b1681bfba4c4611940306c53ff15cb0.md),,1,0,,,0
Religione,No,,-5,-5,0,ABI,Intelligenza (San%20Nikolos%20Dibar%2025d750713dba4816a1b6771821ab3187/Abilita%CC%80%20f490e2858acb4949aa11fe388d4f8d75/Intelligenza%207691b0d2fe9a47fc8edfcc7a284b09b1.md),,1,0,,,0
Addestrare animali,No,,-5,-5,0,ABI,Saggezza (San%20Nikolos%20Dibar%2025d750713dba4816a1b6771821ab3187/Abilita%CC%80%20f490e2858acb4949aa11fe388d4f8d75/Saggezza%2021f07aacc3894ca098d3b0f89d8c7675.md),,1,0,,,0
